03/16/2026 12:38:08.816,0.27214,0.27248,0.27205,0.27239,342.10
03/16/2026 12:38:08.820,0.27214,0.27256,0.27196,0.27239,342.10
03/16/2026 12:38:08.824,0.27214,0.27248,0.27205,0.27239,342.10
03/16/2026 12:38:08.828,0.27214,0.27248,0.27196,0.27239,342.10
03/16/2026 12:38:08.832,0.27205,0.27248,0.27196,0.27239,342.10
03/16/2026 12:38:08.836,0.27196,0.27248,0.27196,0.27239,342.10
03/16/2026 12:38:08.840,0.27188,0.27248,0.27205,0.27231,342.10
03/16/2026 12:38:08.844,0.27188,0.27248,0.27205,0.27214,342.10
03/16/2026 12:38:08.848,0.27188,0.27248,0.27205,0.27222,342.10
03/16/2026 12:38:08.852,0.27188,0.27248,0.27205,0.27239,342.10
03/16/2026 12:38:08.856,0.27188,0.27248,0.27205,0.27239,342.10
03/16/2026 12:38:08.860,0.27196,0.27248,0.27205,0.27239,342.10
03/16/2026 12:38:08.864,0.27205,0.27248,0.27205,0.27239,342.10
03/16/2026 12:38:08.868,0.27205,0.27256,0.27205,0.27239,342.10
03/16/2026 12:38:08.872,0.27205,0.27282,0.27205,0.27239,342.10
03/16/2026 12:38:08.876,0.27205,0.27282,0.27205,0.27239,342.10
03/16/2026 12:38:08.880,0.27196,0.27256,0.27205,0.27239,342.10
03/16/2026 12:38:08.884,0.27196,0.27248,0.27205,0.27239,342.10
03/16/2026 12:38:08.888,0.27196,0.27248,0.27205,0.27239,342.10
03/16/2026 12:38:08.892,0.27196,0.27248,0.27205,0.27239,342.10
03/16/2026 12:38:08.896,0.27205,0.27248,0.27205,0.27239,342.10
03/16/2026 12:38:08.900,0.27205,0.27248,0.27196,0.27239,342.10
03/16/2026 12:38:08.904,0.27205,0.27248,0.27196,0.27248,342.10
03/16/2026 12:38:08.908,0.27205,0.27248,0.27205,0.27256,342.10
03/16/2026 12:38:08.912,0.27205,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.916,0.27205,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.920,0.27205,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.924,0.27205,0.27248,0.27196,0.27248,342.10
03/16/2026 12:38:08.928,0.27205,0.27248,0.27196,0.27248,342.10
03/16/2026 12:38:08.932,0.27196,0.27248,0.27196,0.27248,342.10
03/16/2026 12:38:08.936,0.27196,0.27256,0.27196,0.27248,342.10
03/16/2026 12:38:08.940,0.27196,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.944,0.27196,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.948,0.27188,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.952,0.27162,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.956,0.27162,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.960,0.27171,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.964,0.27188,0.27248,0.27205,0.27256,342.10
03/16/2026 12:38:08.968,0.27196,0.27256,0.27205,0.27248,342.10
03/16/2026 12:38:08.972,0.27205,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.976,0.27205,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.980,0.27205,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.984,0.27205,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.988,0.27196,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.992,0.27196,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:08.996,0.27188,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:09.000,0.27179,0.27248,0.27196,0.27248,342.10
03/16/2026 12:38:09.004,0.27171,0.27248,0.27205,0.27256,342.10
03/16/2026 12:38:09.008,0.27171,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:09.012,0.27188,0.27256,0.27205,0.27248,342.10
03/16/2026 12:38:09.016,0.27205,0.27265,0.27205,0.27248,342.10
03/16/2026 12:38:09.020,0.27205,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:09.024,0.27205,0.27248,0.27205,0.27248,342.10
03/16/2026 12:38:09.028,0.27196,0.27248,0.27205,0.27248,342.10
